Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4480000,00000260,false,Rx,0,8,00,61,35,00,00,00,00,96
4480000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4480000,00000544,false,Rx,0,8,00,00,00,00,00,00,00,00
4490000,00000018,false,Rx,0,8,46,56,02,00,00,00,00,9E
4490000,0000002C,false,Rx,0,8,10,6B,F2,00,00,00,00,6D
4490000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4490000,00000251,false,Rx,0,8,10,49,10,00,00,00,00,69
4490000,00000260,false,Rx,0,8,10,63,D5,00,00,00,00,48
4500000,00000018,false,Rx,0,8,46,50,01,00,00,00,00,97
4500000,0000002C,false,Rx,0,8,20,6D,81,00,00,00,00,0E
4500000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4500000,000000A6,false,Rx,0,8,06,07,06,07,06,07,06,07
4500000,00000251,false,Rx,0,8,20,48,E6,00,00,00,00,4E
4500000,00000260,false,Rx,0,8,20,65,F7,00,00,00,00,7C
4500000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4500000,00000544,false,Rx,0,8,10,00,00,00,00,00,00,00
4500000,000004F1,false,Rx,0,8,D0,00,00,00,00,00,00,D0
4510000,00000018,false,Rx,0,8,46,49,02,00,00,00,00,91
4510000,0000002C,false,Rx,0,8,30,6F,12,00,00,00,00,B1
4510000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4510000,00000251,false,Rx,0,8,30,47,86,00,00,00,00,FD
4510000,00000260,false,Rx,0,8,30,67,E0,00,00,00,00,77
4520000,00000018,false,Rx,0,8,46,43,02,00,00,00,00,8B
4520000,0000002C,false,Rx,0,8,40,71,61,00,00,00,00,12
4520000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4520000,000000A6,false,Rx,0,8,06,14,06,14,06,14,06,14
4520000,00000251,false,Rx,0,8,40,47,B2,00,00,00,00,39
4520000,00000260,false,Rx,0,8,40,68,5C,00,00,00,00,04
4520000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4520000,00000544,false,Rx,0,8,20,00,00,00,00,00,00,00
4530000,00000018,false,Rx,0,8,46,3D,02,00,00,00,00,85
4530000,0000002C,false,Rx,0,8,50,73,92,00,00,00,00,55
4530000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4530000,00000251,false,Rx,0,8,50,46,2C,00,00,00,00,C2
4530000,00000260,false,Rx,0,8,50,6A,C2,00,00,00,00,7C
4540000,00000018,false,Rx,0,8,46,36,00,00,00,00,00,7C
4540000,0000002C,false,Rx,0,8,60,74,B6,00,00,00,00,8A
4540000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4540000,000000A6,false,Rx,0,8,06,22,06,22,06,22,06,22
4540000,00000251,false,Rx,0,8,60,46,E0,00,00,00,00,86
4540000,00000260,false,Rx,0,8,60,6C,B7,00,00,00,00,83
4540000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4540000,00000544,false,Rx,0,8,30,00,00,00,00,00,00,00
4550000,00000018,false,Rx,0,8,46,30,01,00,00,00,00,77
4550000,0000002C,false,Rx,0,8,70,76,18,00,00,00,00,FE
4550000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4550000,00000251,false,Rx,0,8,70,45,3C,00,00,00,00,F1
4550000,00000260,false,Rx,0,8,70,6E,0E,00,00,00,00,EC
4560000,00000018,false,Rx,0,8,46,2A,01,00,00,00,00,71
4560000,0000002C,false,Rx,0,8,80,78,A9,00,00,00,00,A1
4560000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4560000,000000A6,false,Rx,0,8,06,2F,06,2F,06,2F,06,2F
4560000,00000251,false,Rx,0,8,80,45,79,00,00,00,00,3E
4560000,00000260,false,Rx,0,8,80,6F,42,00,00,00,00,31
4560000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4560000,00000544,false,Rx,0,8,40,00,00,00,00,00,00,00
4570000,00000018,false,Rx,0,8,46,24,01,00,00,00,00,6B
4570000,0000002C,false,Rx,0,8,90,7A,8B,00,00,00,00,95
4570000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4570000,00000251,false,Rx,0,8,90,44,6B,00,00,00,00,3F
4570000,00000260,false,Rx,0,8,90,71,F7,00,00,00,00,F8
4580000,00000018,false,Rx,0,8,46,1D,03,00,00,00,00,66
4580000,0000002C,false,Rx,0,8,A0,7C,3F,00,00,00,00,5B
4580000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4580000,000000A6,false,Rx,0,8,06,3D,06,3D,06,3D,06,3D
4580000,00000251,false,Rx,0,8,A0,44,B3,00,00,00,00,97
4580000,00000260,false,Rx,0,8,A0,73,F9,00,00,00,00,0C
4580000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4580000,00000544,false,Rx,0,8,50,00,00,00,00,00,00,00
4590000,00000018,false,Rx,0,8,46,17,01,00,00,00,00,5E
4590000,0000002C,false,Rx,0,8,B0,7E,BC,00,00,00,00,EA
4590000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4590000,00000251,false,Rx,0,8,B0,44,DB,00,00,00,00,CF
4590000,00000260,false,Rx,0,8,B0,75,39,00,00,00,00,5E
4600000,00000018,false,Rx,0,8,46,11,01,00,00,00,00,58
4600000,0000002C,false,Rx,0,8,C0,80,DF,00,00,00,00,1F
4600000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4600000,000000A6,false,Rx,0,8,06,4B,06,4B,06,4B,06,4B
4600000,00000251,false,Rx,0,8,C0,44,54,00,00,00,00,58
4600000,00000260,false,Rx,0,8,C0,77,D2,00,00,00,00,09
4600000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4600000,00000544,false,Rx,0,8,60,00,00,00,00,00,00,00
4600000,000004F1,false,Rx,0,8,E0,00,00,00,00,00,00,E0
4610000,00000018,false,Rx,0,8,46,0B,00,00,00,00,00,51
4610000,0000002C,false,Rx,0,8,D0,81,CC,00,00,00,00,1D
4610000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4610000,00000251,false,Rx,0,8,D0,44,47,00,00,00,00,5B
4610000,00000260,false,Rx,0,8,D0,79,E1,00,00,00,00,2A
4620000,00000018,false,Rx,0,8,46,05,03,00,00,00,00,4E
4620000,0000002C,false,Rx,0,8,E0,83,E1,00,00,00,00,44
4620000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4620000,000000A6,false,Rx,0,8,06,59,06,59,06,59,06,59
4620000,00000251,false,Rx,0,8,E0,44,69,00,00,00,00,8D
4620000,00000260,false,Rx,0,8,E0,7A,17,00,00,00,00,71
4620000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4620000,00000544,false,Rx,0,8,70,00,00,00,00,00,00,00
4630000,00000018,false,Rx,0,8,45,FF,03,00,00,00,00,47
4630000,0000002C,false,Rx,0,8,F0,85,C5,00,00,00,00,3A
4630000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4630000,00000251,false,Rx,0,8,F0,44,69,00,00,00,00,9D
4630000,00000260,false,Rx,0,8,F0,7C,20,00,00,00,00,8C
4640000,00000018,false,Rx,0,8,45,F9,02,00,00,00,00,40
4640000,0000002C,false,Rx,0,8,00,87,AD,00,00,00,00,34
4640000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4640000,000000A6,false,Rx,0,8,06,68,06,68,06,68,06,68
4640000,00000251,false,Rx,0,8,00,44,1E,00,00,00,00,62
4640000,00000260,false,Rx,0,8,00,7E,85,00,00,00,00,03
4640000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4640000,00000544,false,Rx,0,8,80,00,00,00,00,00,00,00
4650000,00000018,false,Rx,0,8,45,F3,03,00,00,00,00,3B
4650000,0000002C,false,Rx,0,8,10,89,5F,00,00,00,00,F8
4650000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4650000,00000251,false,Rx,0,8,10,44,B3,00,00,00,00,07
4650000,00000260,false,Rx,0,8,10,80,A0,00,00,00,00,30
4660000,00000018,false,Rx,0,8,45,ED,03,00,00,00,00,35
4660000,0000002C,false,Rx,0,8,20,8B,FE,00,00,00,00,A9
4660000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4660000,000000A6,false,Rx,0,8,06,76,06,76,06,76,06,76
4660000,00000251,false,Rx,0,8,20,44,8F,00,00,00,00,F3
4660000,00000260,false,Rx,0,8,20,82,06,00,00,00,00,A8
4660000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4660000,00000544,false,Rx,0,8,90,00,00,00,00,00,00,00
4670000,00000018,false,Rx,0,8,45,E7,00,00,00,00,00,2C
4670000,0000002C,false,Rx,0,8,30,8D,FE,00,00,00,00,BB
4670000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4670000,00000251,false,Rx,0,8,30,44,56,00,00,00,00,CA
4670000,00000260,false,Rx,0,8,30,84,72,00,00,00,00,26
4680000,00000018,false,Rx,0,8,45,E1,01,00,00,00,00,27
4680000,0000002C,false,Rx,0,8,40,8F,BC,00,00,00,00,8B
4680000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4680000,000000A6,false,Rx,0,8,06,85,06,85,06,85,06,85
4680000,00000251,false,Rx,0,8,40,44,A5,00,00,00,00,29
4680000,00000260,false,Rx,0,8,40,86,AD,00,00,00,00,73
4680000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4680000,00000544,false,Rx,0,8,A0,00,00,00,00,00,00,00
4690000,00000018,false,Rx,0,8,45,DB,03,00,00,00,00,23
4690000,0000002C,false,Rx,0,8,50,90,88,00,00,00,00,68
4690000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4690000,00000251,false,Rx,0,8,50,45,95,00,00,00,00,2A
4690000,00000260,false,Rx,0,8,50,88,30,00,00,00,00,08
4700000,00000018,false,Rx,0,8,45,D5,03,00,00,00,00,1D
4700000,0000002C,false,Rx,0,8,60,92,2A,00,00,00,00,1C
4700000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4700000,000000A6,false,Rx,0,8,06,94,06,94,06,94,06,94
4700000,00000251,false,Rx,0,8,60,45,94,00,00,00,00,39
4700000,00000260,false,Rx,0,8,60,89,DD,00,00,00,00,C6
4700000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4700000,00000544,false,Rx,0,8,B0,00,00,00,00,00,00,00
4700000,000004F1,false,Rx,0,8,F0,00,00,00,00,00,00,F0
4710000,00000018,false,Rx,0,8,45,D0,00,00,00,00,00,15
4710000,0000002C,false,Rx,0,8,70,94,D9,00,00,00,00,DD
4710000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4710000,00000251,false,Rx,0,8,70,46,88,00,00,00,00,3E
4710000,00000260,false,Rx,0,8,70,8B,7F,00,00,00,00,7A
4720000,00000018,false,Rx,0,8,45,CA,03,00,00,00,00,12
4720000,0000002C,false,Rx,0,8,80,96,28,00,00,00,00,3E
4720000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4720000,000000A6,false,Rx,0,8,06,A3,06,A3,06,A3,06,A3
4720000,00000251,false,Rx,0,8,80,46,30,00,00,00,00,F6
4720000,00000260,false,Rx,0,8,80,8D,F6,00,00,00,00,03
4720000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4720000,00000544,false,Rx,0,8,C0,00,00,00,00,00,00,00
4730000,00000018,false,Rx,0,8,45,C5,03,00,00,00,00,0D
4730000,0000002C,false,Rx,0,8,90,97,DC,00,00,00,00,03
4730000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4730000,00000251,false,Rx,0,8,90,47,45,00,00,00,00,1C
4730000,00000260,false,Rx,0,8,90,8F,B1,00,00,00,00,D0
4740000,00000018,false,Rx,0,8,45,BF,00,00,00,00,00,04
4740000,0000002C,false,Rx,0,8,A0,99,5C,00,00,00,00,95
4740000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4740000,000000A6,false,Rx,0,8,06,B2,06,B2,06,B2,06,B2
4740000,00000251,false,Rx,0,8,A0,47,D2,00,00,00,00,B9
4740000,00000260,false,Rx,0,8,A0,91,C5,00,00,00,00,F6
4740000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4740000,00000544,false,Rx,0,8,D0,00,00,00,00,00,00,00
4750000,00000018,false,Rx,0,8,45,BA,02,00,00,00,00,01
4750000,0000002C,false,Rx,0,8,B0,9B,96,00,00,00,00,E1
4750000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4750000,00000251,false,Rx,0,8,B0,48,1E,00,00,00,00,16
4750000,00000260,false,Rx,0,8,B0,93,4C,00,00,00,00,8F
4760000,00000018,false,Rx,0,8,45,B4,02,00,00,00,00,FB
4760000,0000002C,false,Rx,0,8,C0,9C,A4,00,00,00,00,00
4760000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4760000,000000A6,false,Rx,0,8,06,C1,06,C1,06,C1,06,C1
4760000,00000251,false,Rx,0,8,C0,49,8D,00,00,00,00,96
4760000,00000260,false,Rx,0,8,C0,94,1B,00,00,00,00,6F
4760000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4760000,00000544,false,Rx,0,8,E0,00,00,00,00,00,00,00
4770000,00000018,false,Rx,0,8,45,AF,03,00,00,00,00,F7
4770000,0000002C,false,Rx,0,8,D0,9E,34,00,00,00,00,A2
4770000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4770000,00000251,false,Rx,0,8,D0,4A,40,00,00,00,00,5A
4770000,00000260,false,Rx,0,8,D0,96,05,00,00,00,00,6B
4780000,00000018,false,Rx,0,8,45,A9,03,00,00,00,00,F1
4780000,0000002C,false,Rx,0,8,E0,A0,28,00,00,00,00,A8
4780000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4780000,000000A6,false,Rx,0,8,06,D1,06,D1,06,D1,06,D1
4780000,00000251,false,Rx,0,8,E0,4B,43,00,00,00,00,6E
4780000,00000260,false,Rx,0,8,E0,98,50,00,00,00,00,C8
4780000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4780000,00000544,false,Rx,0,8,F0,00,00,00,00,00,00,00
4790000,00000018,false,Rx,0,8,45,A4,01,00,00,00,00,EA
4790000,0000002C,false,Rx,0,8,F0,A1,A7,00,00,00,00,38
4790000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4790000,00000251,false,Rx,0,8,F0,4B,7F,00,00,00,00,BA
4790000,00000260,false,Rx,0,8,F0,9A,F0,00,00,00,00,7A
4800000,00000018,false,Rx,0,8,45,9F,03,00,00,00,00,E7
4800000,0000002C,false,Rx,0,8,00,A3,97,00,00,00,00,3A
4800000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4800000,000000A6,false,Rx,0,8,06,E0,06,E0,06,E0,06,E0
4800000,00000251,false,Rx,0,8,00,4C,4A,00,00,00,00,96
4800000,00000260,false,Rx,0,8,00,9B,FD,00,00,00,00,98
4800000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4800000,00000544,false,Rx,0,8,00,00,00,00,00,00,00,00
4800000,000004F1,false,Rx,0,8,00,00,00,00,00,00,00,00
4810000,00000018,false,Rx,0,8,45,9A,01,00,00,00,00,E0
4810000,0000002C,false,Rx,0,8,10,A4,9C,00,00,00,00,50
4810000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4810000,00000251,false,Rx,0,8,10,4D,A4,00,00,00,00,01
4810000,00000260,false,Rx,0,8,10,9D,54,00,00,00,00,01
4820000,00000018,false,Rx,0,8,45,95,02,00,00,00,00,DC
4820000,0000002C,false,Rx,0,8,20,A6,E4,00,00,00,00,AA
4820000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4820000,000000A6,false,Rx,0,8,06,F0,06,F0,06,F0,06,F0
4820000,00000251,false,Rx,0,8,20,4E,7E,00,00,00,00,EC
4820000,00000260,false,Rx,0,8,20,9F,26,00,00,00,00,E5
4820000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4820000,00000544,false,Rx,0,8,10,00,00,00,00,00,00,00
4830000,00000018,false,Rx,0,8,45,90,03,00,00,00,00,D8
4830000,0000002C,false,Rx,0,8,30,A7,DA,00,00,00,00,B1
4830000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4830000,00000251,false,Rx,0,8,30,50,C9,00,00,00,00,49
4830000,00000260,false,Rx,0,8,30,A0,FB,00,00,00,00,CB
4840000,00000018,false,Rx,0,8,45,8B,03,00,00,00,00,D3
4840000,0000002C,false,Rx,0,8,40,A9,55,00,00,00,00,3E
4840000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4840000,000000A6,false,Rx,0,8,07,00,07,00,07,00,07,00
4840000,00000251,false,Rx,0,8,40,51,FA,00,00,00,00,8B
4840000,00000260,false,Rx,0,8,40,A2,A4,00,00,00,00,86
4840000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4840000,00000544,false,Rx,0,8,20,00,00,00,00,00,00,00
4850000,00000018,false,Rx,0,8,45,87,00,00,00,00,00,CC
4850000,0000002C,false,Rx,0,8,50,AA,E3,00,00,00,00,DD
4850000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4850000,00000251,false,Rx,0,8,50,52,48,00,00,00,00,EA
4850000,00000260,false,Rx,0,8,50,A3,7B,00,00,00,00,6E
4860000,00000018,false,Rx,0,8,45,82,03,00,00,00,00,CA
4860000,0000002C,false,Rx,0,8,60,AB,B3,00,00,00,00,BE
4860000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4860000,000000A6,false,Rx,0,8,07,0F,07,0F,07,0F,07,0F
4860000,00000251,false,Rx,0,8,60,53,89,00,00,00,00,3C
4860000,00000260,false,Rx,0,8,60,A5,A9,00,00,00,00,AE
4860000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4860000,00000544,false,Rx,0,8,30,00,00,00,00,00,00,00
4870000,00000018,false,Rx,0,8,45,7E,02,00,00,00,00,C5
4870000,0000002C,false,Rx,0,8,70,AD,E4,00,00,00,00,01
4870000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4870000,00000251,false,Rx,0,8,70,55,D4,00,00,00,00,99
4870000,00000260,false,Rx,0,8,70,A6,8E,00,00,00,00,A4
4880000,00000018,false,Rx,0,8,45,79,03,00,00,00,00,C1
4880000,0000002C,false,Rx,0,8,80,AE,15,00,00,00,00,43
4880000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4880000,000000A6,false,Rx,0,8,07,1F,07,1F,07,1F,07,1F
4880000,00000251,false,Rx,0,8,80,56,C0,00,00,00,00,96
4880000,00000260,false,Rx,0,8,80,A8,19,00,00,00,00,41
4880000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4880000,00000544,false,Rx,0,8,40,00,00,00,00,00,00,00
4890000,00000018,false,Rx,0,8,45,75,01,00,00,00,00,BB
4890000,0000002C,false,Rx,0,8,90,AF,B4,00,00,00,00,F3
4890000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4890000,00000251,false,Rx,0,8,90,57,E7,00,00,00,00,CE
4890000,00000260,false,Rx,0,8,90,A9,72,00,00,00,00,AB
4900000,00000018,false,Rx,0,8,45,71,03,00,00,00,00,B9
4900000,0000002C,false,Rx,0,8,A0,B0,DE,00,00,00,00,2E
4900000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4900000,000000A6,false,Rx,0,8,07,2F,07,2F,07,2F,07,2F
4900000,00000251,false,Rx,0,8,A0,59,26,00,00,00,00,1F
4900000,00000260,false,Rx,0,8,A0,AA,C1,00,00,00,00,0B
4900000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4900000,00000544,false,Rx,0,8,50,00,00,00,00,00,00,00
4900000,000004F1,false,Rx,0,8,10,00,00,00,00,00,00,10
4910000,00000018,false,Rx,0,8,45,6C,01,00,00,00,00,B2
4910000,0000002C,false,Rx,0,8,B0,B1,8C,00,00,00,00,ED
4910000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4910000,00000251,false,Rx,0,8,B0,5A,2F,00,00,00,00,39
4910000,00000260,false,Rx,0,8,B0,AC,CE,00,00,00,00,2A
4920000,00000018,false,Rx,0,8,45,68,00,00,00,00,00,AD
4920000,0000002C,false,Rx,0,8,C0,B2,1D,00,00,00,00,8F
4920000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4920000,000000A6,false,Rx,0,8,07,3F,07,3F,07,3F,07,3F
4920000,00000251,false,Rx,0,8,C0,5C,CE,00,00,00,00,EA
4920000,00000260,false,Rx,0,8,C0,AD,78,00,00,00,00,E5
4920000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4920000,00000544,false,Rx,0,8,60,00,00,00,00,00,00,00
4930000,00000018,false,Rx,0,8,45,64,03,00,00,00,00,AC
4930000,0000002C,false,Rx,0,8,D0,B3,26,00,00,00,00,A9
4930000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4930000,00000251,false,Rx,0,8,D0,5D,8E,00,00,00,00,BB
4930000,00000260,false,Rx,0,8,D0,AE,28,00,00,00,00,A6
4940000,00000018,false,Rx,0,8,45,61,00,00,00,00,00,A6
4940000,0000002C,false,Rx,0,8,E0,B4,CF,00,00,00,00,63
4940000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4940000,000000A6,false,Rx,0,8,07,4F,07,4F,07,4F,07,4F
4940000,00000251,false,Rx,0,8,E0,5F,BC,00,00,00,00,FB
4940000,00000260,false,Rx,0,8,E0,AF,EB,00,00,00,00,7A
4940000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4940000,00000544,false,Rx,0,8,70,00,00,00,00,00,00,00
4950000,00000018,false,Rx,0,8,45,5D,00,00,00,00,00,A2
4950000,0000002C,false,Rx,0,8,F0,B5,BA,00,00,00,00,5F
4950000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4950000,00000251,false,Rx,0,8,F0,60,E8,00,00,00,00,38
4950000,00000260,false,Rx,0,8,F0,B0,E3,00,00,00,00,83
4960000,00000018,false,Rx,0,8,45,59,03,00,00,00,00,A1
4960000,0000002C,false,Rx,0,8,00,B6,51,00,00,00,00,07
4960000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4960000,000000A6,false,Rx,0,8,07,5F,07,5F,07,5F,07,5F
4960000,00000251,false,Rx,0,8,00,62,F9,00,00,00,00,5B
4960000,00000260,false,Rx,0,8,00,B1,E5,00,00,00,00,96
4960000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4960000,00000544,false,Rx,0,8,80,00,00,00,00,00,00,00
4970000,00000018,false,Rx,0,8,45,56,01,00,00,00,00,9C
4970000,0000002C,false,Rx,0,8,10,B7,0F,00,00,00,00,D6
4970000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4970000,00000251,false,Rx,0,8,10,64,A7,00,00,00,00,1B
4970000,00000260,false,Rx,0,8,10,B2,2D,00,00,00,00,EF
4980000,00000018,false,Rx,0,8,45,52,03,00,00,00,00,9A
4980000,0000002C,false,Rx,0,8,20,B7,49,00,00,00,00,20
4980000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4980000,000000A6,false,Rx,0,8,07,6F,07,6F,07,6F,07,6F
4980000,00000251,false,Rx,0,8,20,65,01,00,00,00,00,86
4980000,00000260,false,Rx,0,8,20,B3,FF,00,00,00,00,D2
4980000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
4980000,00000544,false,Rx,0,8,90,00,00,00,00,00,00,00
4990000,00000018,false,Rx,0,8,45,4F,01,00,00,00,00,95
4990000,0000002C,false,Rx,0,8,30,B8,E0,00,00,00,00,C8
4990000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
4990000,00000251,false,Rx,0,8,30,67,2F,00,00,00,00,C6
4990000,00000260,false,Rx,0,8,30,B4,E4,00,00,00,00,C8
5000000,00000018,false,Rx,0,8,45,4C,00,00,00,00,00,91
5000000,0000002C,false,Rx,0,8,40,B9,11,00,00,00,00,0A
5000000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
5000000,000000A6,false,Rx,0,8,07,7F,07,7F,07,7F,07,7F
5000000,00000251,false,Rx,0,8,40,69,EA,00,00,00,00,93
5000000,00000260,false,Rx,0,8,40,B5,A1,00,00,00,00,96
5000000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
5000000,00000544,false,Rx,0,8,A0,00,00,00,00,00,00,00
5000000,00000593,false,Rx,0,8,B2,B4,B3,B5,00,00,00,00
5000000,000004F1,false,Rx,0,8,20,00,00,00,00,00,00,20
5010000,00000018,false,Rx,0,8,45,49,02,00,00,00,00,90
5010000,0000002C,false,Rx,0,8,50,B9,40,00,00,00,00,49
5010000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
5010000,00000251,false,Rx,0,8,50,6A,B7,00,00,00,00,71
5010000,00000260,false,Rx,0,8,50,B6,3C,00,00,00,00,42
5020000,00000018,false,Rx,0,8,45,46,03,00,00,00,00,8E
5020000,0000002C,false,Rx,0,8,60,BA,22,00,00,00,00,3C
5020000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
5020000,000000A6,false,Rx,0,8,07,90,07,90,07,90,07,90
5020000,00000251,false,Rx,0,8,60,6C,20,00,00,00,00,EC
5020000,00000260,false,Rx,0,8,60,B7,FE,00,00,00,00,15
5020000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
5020000,00000544,false,Rx,0,8,B0,00,00,00,00,00,00,00
5030000,00000018,false,Rx,0,8,45,43,02,00,00,00,00,8A
5030000,0000002C,false,Rx,0,8,70,BA,78,00,00,00,00,A2
5030000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
5030000,00000251,false,Rx,0,8,70,6E,CB,00,00,00,00,A9
5030000,00000260,false,Rx,0,8,70,B8,09,00,00,00,00,31
5040000,00000018,false,Rx,0,8,45,40,01,00,00,00,00,86
5040000,0000002C,false,Rx,0,8,80,BA,BB,00,00,00,00,F5
5040000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
5040000,000000A6,false,Rx,0,8,07,A0,07,A0,07,A0,07,A0
5040000,00000251,false,Rx,0,8,80,70,6F,00,00,00,00,5F
5040000,00000260,false,Rx,0,8,80,B8,34,00,00,00,00,6C
5040000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
5040000,00000544,false,Rx,0,8,C0,00,00,00,00,00,00,00
5050000,00000018,false,Rx,0,8,45,3D,03,00,00,00,00,85
5050000,0000002C,false,Rx,0,8,90,BB,B9,00,00,00,00,04
5050000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
5050000,00000251,false,Rx,0,8,90,72,DB,00,00,00,00,DD
5050000,00000260,false,Rx,0,8,90,B9,CE,00,00,00,00,17
5060000,00000018,false,Rx,0,8,45,3B,02,00,00,00,00,82
5060000,0000002C,false,Rx,0,8,A0,BB,C4,00,00,00,00,1F
5060000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
5060000,000000A6,false,Rx,0,8,07,B0,07,B0,07,B0,07,B0
5060000,00000251,false,Rx,0,8,A0,73,6C,00,00,00,00,7F
5060000,00000260,false,Rx,0,8,A0,B9,D3,00,00,00,00,2C
5060000,00000316,false,Rx,0,8,40,01,00,00,00,00,00,41
5060000,00000544,false,Rx,0,8,D0,00,00,00,00,00,00,00
5070000,00000018,false,Rx,0,8,45,39,02,00,00,00,00,80
5070000,0000002C,false,Rx,0,8,B0,BB,10,00,00,00,00,7B
5070000,00000050,false,Rx,0,8,40,01,00,00,00,00,00,41
5070000,00000251,false,Rx,0,8,B0,75,FD,00,00,00,00,22
